method,sweep,config,drift_type,seed,n_detections,n_false_alarms,false_alarms_per_year,budget_met,detection_delay,missed_detections,none_clean,accepted
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,2,38,36,31.535999999999998,False,95.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,3,36,35,30.66,False,283.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,4,38,36,31.535999999999998,False,71.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,5,38,36,31.535999999999998,False,126.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,1,22,22,19.272,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,2,26,26,22.776,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,3,22,22,19.272,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,4,26,26,22.776,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,5,24,24,21.023999999999997,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,1,20,19,16.644,False,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,2,25,24,21.023999999999997,False,190.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,3,25,24,21.023999999999997,False,310.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,4,25,24,21.023999999999997,False,45.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,5,24,23,20.148,False,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,1,25,24,21.023999999999997,False,91.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,2,24,23,20.148,False,191.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,3,24,23,20.148,False,312.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,4,23,22,19.272,False,103.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,5,23,22,19.272,False,134.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,1,24,22,19.272,False,11.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,2,26,24,21.023999999999997,False,91.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,3,21,20,17.52,False,12.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,4,28,26,22.776,False,135.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,5,24,22,19.272,False,11.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,1,28,28,24.528,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,2,29,29,25.404,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,3,29,29,25.404,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,4,31,31,27.156,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,5,28,28,24.528,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,1,31,30,26.279999999999998,False,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,2,32,31,27.156,False,71.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,3,29,29,25.404,False,,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,4,31,30,26.279999999999998,False,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,5,29,28,24.528,False,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,1,31,30,26.279999999999998,False,92.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,2,31,30,26.279999999999998,False,86.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,3,29,28,24.528,False,414.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,4,31,30,26.279999999999998,False,46.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,5,29,28,24.528,False,86.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,1,31,29,25.404,False,93.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,2,33,32,28.032,False,63.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,3,29,28,24.528,False,194.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,4,31,29,25.404,False,136.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,5,29,28,24.528,False,98.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,1,41,41,35.916,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,2,41,41,35.916,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,3,40,40,35.04,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,4,40,40,35.04,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,5,38,38,33.288,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,1,41,41,35.916,False,,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,2,41,41,35.916,False,,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,3,40,40,35.04,False,,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,4,39,38,33.288,False,332.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,5,37,36,31.535999999999998,False,34.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,1,39,38,33.288,False,431.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,2,40,39,34.164,False,408.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,3,40,39,34.164,False,387.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,4,40,39,34.164,False,333.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,5,39,38,33.288,False,144.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,1,37,35,30.66,False,182.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,2,41,39,34.164,False,228.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,3,39,37,32.412,False,276.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,4,39,37,32.412,False,73.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,5,38,37,32.412,False,54.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,1,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,2,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,3,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,4,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,5,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,1,43,42,36.792,False,8.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,2,43,42,36.792,False,2.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,3,43,42,36.792,False,2.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,4,43,42,36.792,False,7.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,5,43,42,36.792,False,21.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,1,43,42,36.792,False,8.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,2,43,42,36.792,False,2.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,3,43,42,36.792,False,2.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,4,43,42,36.792,False,7.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,5,43,42,36.792,False,25.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,1,43,41,35.916,False,230.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,2,43,41,35.916,False,241.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,3,43,41,35.916,False,241.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,4,43,41,35.916,False,242.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,5,43,42,36.792,False,177.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,1,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,2,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,3,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,4,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,5,43,43,37.668,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,1,43,42,36.792,False,3.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,2,43,42,36.792,False,29.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,3,43,42,36.792,False,25.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,4,43,42,36.792,False,26.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,5,43,42,36.792,False,7.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,1,43,42,36.792,False,3.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,2,43,42,36.792,False,32.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,3,43,42,36.792,False,29.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,4,43,42,36.792,False,30.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,5,43,42,36.792,False,10.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,1,43,41,35.916,False,232.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,2,43,42,36.792,False,183.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,3,43,42,36.792,False,182.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,4,43,42,36.792,False,178.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.05, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,5,43,42,36.792,False,158.0,1,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",none,1,15,15,13.139999999999999,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",none,2,17,17,14.892,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",none,3,21,21,18.396,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",none,4,10,10,8.76,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",none,5,12,12,10.511999999999999,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",sudden,1,8,7,6.132,False,20.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",sudden,2,7,6,5.255999999999999,False,5.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",sudden,3,25,24,21.023999999999997,False,15.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",sudden,4,6,5,4.38,False,9.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",sudden,5,8,7,6.132,False,10.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",gradual,1,7,6,5.255999999999999,False,250.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",gradual,2,17,16,14.016,False,60.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",gradual,3,26,25,21.9,False,199.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",gradual,4,12,11,9.636,False,149.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",gradual,5,8,7,6.132,False,152.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",recurring,1,6,4,3.504,False,15.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",recurring,2,15,13,11.388,False,15.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",recurring,3,13,11,9.636,False,16.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",recurring,4,12,10,8.76,False,12.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 200.0}",recurring,5,4,2,1.752,True,14.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",none,1,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",none,2,1,1,0.876,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",none,3,3,3,2.6279999999999997,False,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",none,4,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",none,5,0,0,0.0,True,,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",sudden,1,1,0,0.0,True,30.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",sudden,2,1,0,0.0,True,8.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",sudden,3,2,1,0.876,True,37.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",sudden,4,1,0,0.0,True,19.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",sudden,5,1,0,0.0,True,22.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",gradual,1,4,3,2.6279999999999997,False,245.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",gradual,2,4,3,2.6279999999999997,False,109.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",gradual,3,5,4,3.504,False,256.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",gradual,4,3,2,1.752,True,200.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",gradual,5,4,3,2.6279999999999997,False,243.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",recurring,1,3,1,0.876,True,26.0,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",recurring,2,3,1,0.876,True,8.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",recurring,3,3,1,0.876,True,31.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",recurring,4,2,0,0.0,True,16.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 300.0}",recurring,5,2,0,0.0,True,24.5,0,False,False
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",none,1,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",none,2,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",none,3,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",none,4,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",none,5,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",sudden,1,1,0,0.0,True,46.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",sudden,2,1,0,0.0,True,19.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",sudden,3,1,0,0.0,True,45.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",sudden,4,1,0,0.0,True,40.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",sudden,5,1,0,0.0,True,42.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",gradual,1,3,2,1.752,True,291.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",gradual,2,3,2,1.752,True,199.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",gradual,3,3,2,1.752,True,293.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",gradual,4,3,2,1.752,True,251.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",gradual,5,3,2,1.752,True,292.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",recurring,1,2,0,0.0,True,35.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",recurring,2,2,0,0.0,True,29.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",recurring,3,2,0,0.0,True,42.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",recurring,4,2,0,0.0,True,31.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 400.0}",recurring,5,2,0,0.0,True,40.5,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",none,1,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",none,2,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",none,3,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",none,4,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",none,5,0,0,0.0,True,,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",sudden,1,1,0,0.0,True,53.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",sudden,2,1,0,0.0,True,41.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",sudden,3,1,0,0.0,True,53.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",sudden,4,1,0,0.0,True,50.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",sudden,5,1,0,0.0,True,51.0,0,True,True
page_hinkley,page_hinkley_budget_grid,"{'min_instances': 20, 'delta': 0.0005, 'threshold': 500.0}",gradual,1,2,1,0.876,True,337.0,0,True,True
